Build,GPS Time,Interval ms,Channels,SIR ms,Header rows,N_freqs
4,1246190400.0,1000,76,100,5,5
Group A,Group B,Group C,Group D,Group E
L1/E1/S/B1I,L2/E6/B2I,L5/E5/B2A,L6/B1C,B3I
Time_ms,Channel,Sat_type,Sat_ID,Sat_PRN,Echo_Num,Sat_Pos_X,Sat_Pos_Y,Sat_Pos_Z,Sat_Vel_X,Sat_Vel_Y,Sat_Vel_Z,Azimuth,Elevation,Range,P-Range Group A,P-Range Group B,P-Range Group C,P-Range Group D,P-Range Group E,P-R_rate,Iono_delay Group A,Iono_delay Group B,Iono_delay Group C,Iono_delay Group D,Iono_delay Group E,Tropo_delay,P-R_Error,Signal_dB Group A,Signal_dB Group B,Signal_dB Group C,Signal_dB Group D,Signal_dB Group E,Ant_azimuth,Ant_elevation,Range_rate,P-R_Error_rate,Doppler_shift Group A,Doppler_shift Group B,Doppler_shift Group C,Doppler_shift Group D,Doppler_shift Group E,Delta_range Group A,Delta_range Group B,Delta_range Group C,Delta_range Group D,Delta_range Group E,Sat_Acc_X,Sat_Acc_Y,Sat_Acc_Z
179000,6,GPS,16,16,0,16995106.5312,-4537104.4080,19845649.9441,2071.205,1476.569,-1380.970,-1.4269,1.2094,20469471.0600,20485401.3417,0.0000,0.0000,0.0000,0.0000,-91.9080,6.44696e-09,0,0,0,0,8.8394e-09,0.0000,12.004,0.000,0.000,0.000,0.000,-2.9979,1.2094,-91.9091,0.0000,482.9801,0.0000,0.0000,0.0000,0.0000,-91.9670,0.0000,0.0000,0.0000,0.0000,-0.057448,-0.229243,-0.424159
179000,7,GPS,26,26,0,23254684.5438,1697849.4572,12861774.5534,1339.791,961.700,-2527.806,-2.9225,1.1131,20761615.7756,20689035.6721,0.0000,0.0000,0.0000,0.0000,295.2761,7.13949e-09,0,0,0,0,9.21513e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7897,1.1131,295.2788,0.0000,-1551.6865,0.0000,0.0000,0.0000,0.0000,295.2215,0.0000,0.0000,0.0000,0.0000,-0.226984,-0.222213,-0.271552
179000,8,GPS,20,20,0,21517528.1150,14100414.4522,6826946.2987,-945.000,-8.480,2935.314,2.4653,0.7029,22043751.7758,21886137.6073,0.0000,0.0000,0.0000,0.0000,-477.9916,1.03365e-08,0,0,0,0,1.27671e-08,0.0000,11.361,0.000,0.000,0.000,0.000,0.8943,0.7029,-477.9904,0.0000,2511.8627,0.0000,0.0000,0.0000,0.0000,-478.0339,0.0000,0.0000,0.0000,0.0000,-0.341704,-0.085293,-0.144351
180000,1,GPS,7,7,0,-8707668.8678,-12809255.5599,21855587.4970,2347.154,-1359.367,92.431,-0.4659,0.1211,25280527.5732,25297577.8815,0.0000,0.0000,0.0000,0.0000,-405.4430,1.44958e-08,0,0,0,0,6.3953e-08,0.0000,10.171,0.000,0.000,0.000,0.000,-2.0369,0.1211,-405.4358,0.0000,2130.6175,0.0000,0.0000,0.0000,0.0000,-405.4784,0.0000,0.0000,0.0000,0.0000,-0.064035,-0.144854,-0.453209
180000,2,GPS,10,10,0,24135545.4477,10972166.1730,-2834954.9455,198.070,399.304,3141.178,2.8196,0.3604,23727537.8381,23728652.6138,0.0000,0.0000,0.0000,0.0000,-668.3218,1.69501e-08,0,0,0,0,2.32375e-08,0.0000,10.722,0.000,0.000,0.000,0.000,1.2486,0.3604,-668.3219,0.0000,3512.0547,0.0000,0.0000,0.0000,0.0000,-668.3336,0.0000,0.0000,0.0000,0.0000,-0.320965,-0.201274,0.059637
180000,3,GPS,21,21,0,13567248.4750,9421672.9389,21571360.6852,-2074.212,1508.062,687.564,1.1665,1.1936,21151608.7758,21200074.7894,0.0000,0.0000,0.0000,0.0000,246.2947,6.58953e-09,0,0,0,0,8.89338e-09,0.0000,11.720,0.000,0.000,0.000,0.000,-0.4045,1.1936,246.2989,0.0000,-1294.2874,0.0000,0.0000,0.0000,0.0000,246.2604,0.0000,0.0000,0.0000,0.0000,0.022485,0.165392,-0.428724
180000,4,GPS,29,29,0,4384058.4486,24827328.3213,8301553.2137,-238.071,1047.185,-2993.844,1.6002,0.2194,24419673.3221,24371435.6789,0.0000,0.0000,0.0000,0.0000,595.6612,1.82918e-08,0,0,0,0,3.71117e-08,0.0000,10.472,0.000,0.000,0.000,0.000,0.0292,0.2194,595.6524,0.0000,-3130.2207,0.0000,0.0000,0.0000,0.0000,595.6475,0.0000,0.0000,0.0000,0.0000,0.082582,-0.362481,-0.176998
180000,5,GPS,27,27,0,12106431.0928,-14463527.5989,18460670.8449,194.718,2370.181,1747.799,-1.2753,0.6871,21895368.3643,21947706.5413,0.0000,0.0000,0.0000,0.0000,-470.1285,8.46674e-09,0,0,0,0,1.30088e-08,0.0000,11.420,0.000,0.000,0.000,0.000,-2.8463,0.6871,-470.1315,0.0000,2470.5419,0.0000,0.0000,0.0000,0.0000,-470.1510,0.0000,0.0000,0.0000,0.0000,0.147594,0.208252,-0.400290
180000,6,GPS,16,16,0,16997177.7078,-4535627.9529,19844268.7617,2071.147,1476.340,-1381.394,-1.4272,1.2095,20469379.2093,20485309.4920,0.0000,0.0000,0.0000,0.0000,-91.7899,6.44697e-09,0,0,0,0,8.83915e-09,0.0000,12.004,0.000,0.000,0.000,0.000,-2.9982,1.2095,-91.7910,0.0000,482.3594,0.0000,0.0000,0.0000,0.0000,-91.8496,0.0000,0.0000,0.0000,0.0000,-0.057506,-0.229253,-0.424129
180000,7,GPS,26,26,0,23256024.2204,1698811.0448,12859246.6146,1339.564,961.477,-2528.077,-2.9227,1.1130,20761911.1078,20689331.0015,0.0000,0.0000,0.0000,0.0000,295.3847,7.14008e-09,0,0,0,0,9.21572e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7895,1.1130,295.3874,0.0000,-1552.2570,0.0000,0.0000,0.0000,0.0000,295.3291,0.0000,0.0000,0.0000,0.0000,-0.227025,-0.222188,-0.271507
180000,8,GPS,20,20,0,21516582.9424,14100405.9293,6829881.5452,-945.342,-8.566,2935.170,2.4652,0.7030,22043273.8278,21885659.6582,0.0000,0.0000,0.0000,0.0000,-477.9051,1.03351e-08,0,0,0,0,1.27654e-08,0.0000,11.361,0.000,0.000,0.000,0.000,0.8942,0.7030,-477.9039,0.0000,2511.4082,0.0000,0.0000,0.0000,0.0000,-477.9482,0.0000,0.0000,0.0000,0.0000,-0.341698,-0.085242,-0.144410
181000,1,GPS,7,7,0,-8705321.7425,-12810615.0016,21855679.7020,2347.090,-1359.512,91.978,-0.4660,0.1212,25280122.1820,25297172.4830,0.0000,0.0000,0.0000,0.0000,-405.3539,1.44947e-08,0,0,0,0,6.39252e-08,0.0000,10.171,0.000,0.000,0.000,0.000,-2.0370,0.1212,-405.3467,0.0000,2130.1489,0.0000,0.0000,0.0000,0.0000,-405.3898,0.0000,0.0000,0.0000,0.0000,-0.064077,-0.144828,-0.453210
181000,2,GPS,10,10,0,24135743.3580,10972565.3774,-2831813.7306,197.749,399.103,3141.238,2.8196,0.3605,23726869.5304,23727984.3063,0.0000,0.0000,0.0000,0.0000,-668.2933,1.69468e-08,0,0,0,0,2.323e-08,0.0000,10.722,0.000,0.000,0.000,0.000,1.2486,0.3605,-668.2934,0.0000,3511.9048,0.0000,0.0000,0.0000,0.0000,-668.3043,0.0000,0.0000,0.0000,0.0000,-0.320996,-0.201241,0.059555
181000,3,GPS,21,21,0,13565174.2763,9423181.0826,21572048.0346,-2074.189,1508.228,687.136,1.1664,1.1935,21151855.1083,21200321.1178,0.0000,0.0000,0.0000,0.0000,246.3621,6.58977e-09,0,0,0,0,8.89378e-09,0.0000,11.720,0.000,0.000,0.000,0.000,-0.4046,1.1935,246.3663,0.0000,-1294.6415,0.0000,0.0000,0.0000,0.0000,246.3282,0.0000,0.0000,0.0000,0.0000,0.022550,0.165360,-0.428742
181000,4,GPS,29,29,0,4383820.4198,24828375.3226,8298559.2870,-237.988,1046.822,-2994.021,1.6003,0.2193,24420268.9824,24372031.3480,0.0000,0.0000,0.0000,0.0000,595.6770,1.82952e-08,0,0,0,0,3.71278e-08,0.0000,10.472,0.000,0.000,0.000,0.000,0.0293,0.2193,595.6682,0.0000,-3130.3035,0.0000,0.0000,0.0000,0.0000,595.6633,0.0000,0.0000,0.0000,0.0000,0.082538,-0.362512,-0.176923
181000,5,GPS,27,27,0,12106625.8851,-14461157.3102,18462418.4463,194.866,2370.389,1747.399,-1.2752,0.6872,21894898.2559,21947236.4358,0.0000,0.0000,0.0000,0.0000,-470.0825,8.4659e-09,0,0,0,0,1.3007e-08,0.0000,11.420,0.000,0.000,0.000,0.000,-2.8462,0.6872,-470.0855,0.0000,2470.3005,0.0000,0.0000,0.0000,0.0000,-470.1047,0.0000,0.0000,0.0000,0.0000,0.147621,0.208196,-0.400327
181000,6,GPS,16,16,0,16999248.8269,-4534151.7272,19842887.1551,2071.090,1476.111,-1381.818,-1.4276,1.2096,20469287.4774,20485217.7611,0.0000,0.0000,0.0000,0.0000,-91.6718,6.44698e-09,0,0,0,0,8.8389e-09,0.0000,12.004,0.000,0.000,0.000,0.000,-2.9986,1.2096,-91.6729,0.0000,481.7387,0.0000,0.0000,0.0000,0.0000,-91.7308,0.0000,0.0000,0.0000,0.0000,-0.057576,-0.229272,-0.424096
181000,7,GPS,26,26,0,23257363.6700,1699772.4102,12856718.4043,1339.337,961.255,-2528.349,-2.9228,1.1129,20762206.5494,20689626.4405,0.0000,0.0000,0.0000,0.0000,295.4933,7.14067e-09,0,0,0,0,9.21631e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7894,1.1129,295.4959,0.0000,-1552.8275,0.0000,0.0000,0.0000,0.0000,295.4386,0.0000,0.0000,0.0000,0.0000,-0.227084,-0.222177,-0.271445
181000,8,GPS,20,20,0,21515637.4280,14100397.3212,6832816.6474,-945.684,-8.651,2935.025,2.4651,0.7031,22042795.9672,21885181.7963,0.0000,0.0000,0.0000,0.0000,-477.8186,1.03337e-08,0,0,0,0,1.27637e-08,0.0000,11.361,0.000,0.000,0.000,0.000,0.8941,0.7031,-477.8174,0.0000,2510.9537,0.0000,0.0000,0.0000,0.0000,-477.8609,0.0000,0.0000,0.0000,0.0000,-0.341701,-0.085193,-0.144476
182000,1,GPS,7,7,0,-8702974.6814,-12811974.5881,21855771.4537,2347.026,-1359.657,91.525,-0.4661,0.1212,25279716.8804,25296767.1742,0.0000,0.0000,0.0000,0.0000,-405.2647,1.44936e-08,0,0,0,0,6.38976e-08,0.0000,10.172,0.000,0.000,0.000,0.000,-2.0371,0.1212,-405.2575,0.0000,2129.6805,0.0000,0.0000,0.0000,0.0000,-405.3002,0.0000,0.0000,0.0000,0.0000,-0.064143,-0.144793,-0.453214
182000,2,GPS,10,10,0,24135940.9472,10972964.3805,-2828672.4561,197.428,398.902,3141.297,2.8196,0.3606,23726201.2505,23727316.0264,0.0000,0.0000,0.0000,0.0000,-668.2647,1.69435e-08,0,0,0,0,2.32224e-08,0.0000,10.722,0.000,0.000,0.000,0.000,1.2486,0.3606,-668.2648,0.0000,3511.7549,0.0000,0.0000,0.0000,0.0000,-668.2766,0.0000,0.0000,0.0000,0.0000,-0.321023,-0.201195,0.059500
182000,3,GPS,21,21,0,13563100.1001,9424689.3917,21572734.9553,-2074.167,1508.393,686.707,1.1663,1.1934,21152101.5079,21200567.5131,0.0000,0.0000,0.0000,0.0000,246.4294,6.59001e-09,0,0,0,0,8.89418e-09,0.0000,11.720,0.000,0.000,0.000,0.000,-0.4047,1.1934,246.4336,0.0000,-1294.9955,0.0000,0.0000,0.0000,0.0000,246.3951,0.0000,0.0000,0.0000,0.0000,0.022599,0.165336,-0.428752
182000,4,GPS,29,29,0,4383582.4735,24829421.9614,8295565.1833,-237.905,1046.460,-2994.198,1.6004,0.2192,24420864.6584,24372627.0328,0.0000,0.0000,0.0000,0.0000,595.6927,1.82985e-08,0,0,0,0,3.71438e-08,0.0000,10.472,0.000,0.000,0.000,0.000,0.0294,0.2192,595.6839,0.0000,-3130.3863,0.0000,0.0000,0.0000,0.0000,595.6790,0.0000,0.0000,0.0000,0.0000,0.082489,-0.362541,-0.176859
182000,5,GPS,27,27,0,12106820.8251,-14458786.8134,18464165.6474,195.013,2370.597,1746.998,-1.2751,0.6874,21894428.1929,21946766.3758,0.0000,0.0000,0.0000,0.0000,-470.0366,8.46506e-09,0,0,0,0,1.30052e-08,0.0000,11.420,0.000,0.000,0.000,0.000,-2.8461,0.6874,-470.0396,0.0000,2470.0591,0.0000,0.0000,0.0000,0.0000,-470.0591,0.0000,0.0000,0.0000,0.0000,0.147652,0.208140,-0.400360
182000,6,GPS,16,16,0,17001319.8884,-4532675.7306,19841505.1244,2071.032,1475.881,-1382.242,-1.4279,1.2096,20469195.8629,20485126.1477,0.0000,0.0000,0.0000,0.0000,-91.5537,6.44698e-09,0,0,0,0,8.83865e-09,0.0000,12.004,0.000,0.000,0.000,0.000,-2.9989,1.2096,-91.5548,0.0000,481.1181,0.0000,0.0000,0.0000,0.0000,-91.6133,0.0000,0.0000,0.0000,0.0000,-0.057633,-0.229282,-0.424070
182000,7,GPS,26,26,0,23258702.8925,1700733.5534,12854189.9225,1339.110,961.033,-2528.620,-2.9229,1.1127,20762502.0987,20689921.9871,0.0000,0.0000,0.0000,0.0000,295.6018,7.14126e-09,0,0,0,0,9.21689e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7892,1.1127,295.6045,0.0000,-1553.3980,0.0000,0.0000,0.0000,0.0000,295.5463,0.0000,0.0000,0.0000,0.0000,-0.227135,-0.222153,-0.271400
182000,8,GPS,20,20,0,21514691.5720,14100388.6278,6835751.6051,-946.025,-8.736,2934.881,2.4650,0.7032,22042318.1923,21884704.0202,0.0000,0.0000,0.0000,0.0000,-477.7321,1.03323e-08,0,0,0,0,1.2762e-08,0.0000,11.362,0.000,0.000,0.000,0.000,0.8940,0.7032,-477.7309,0.0000,2510.4990,0.0000,0.0000,0.0000,0.0000,-477.7752,0.0000,0.0000,0.0000,0.0000,-0.341696,-0.085145,-0.144535
183000,1,GPS,7,7,0,-8700627.6843,-12813334.3194,21855862.7522,2346.962,-1359.802,91.072,-0.4662,0.1213,25279311.6674,25296361.9541,0.0000,0.0000,0.0000,0.0000,-405.1755,1.44925e-08,0,0,0,0,6.38699e-08,0.0000,10.172,0.000,0.000,0.000,0.000,-2.0372,0.1213,-405.1684,0.0000,2129.2119,0.0000,0.0000,0.0000,0.0000,-405.2115,0.0000,0.0000,0.0000,0.0000,-0.064192,-0.144765,-0.453219
183000,2,GPS,10,10,0,24136138.2155,10973363.1825,-2825531.1221,197.107,398.700,3141.357,2.8195,0.3608,23725532.9999,23726647.7760,0.0000,0.0000,0.0000,0.0000,-668.2362,1.69402e-08,0,0,0,0,2.32149e-08,0.0000,10.722,0.000,0.000,0.000,0.000,1.2485,0.3608,-668.2363,0.0000,3511.6048,0.0000,0.0000,0.0000,0.0000,-668.2472,0.0000,0.0000,0.0000,0.0000,-0.321064,-0.201159,0.059423
183000,3,GPS,21,21,0,13561025.9465,9426197.8662,21573421.4472,-2074.144,1508.558,686.278,1.1661,1.1933,21152347.9752,21200813.9763,0.0000,0.0000,0.0000,0.0000,246.4968,6.59025e-09,0,0,0,0,8.89459e-09,0.0000,11.720,0.000,0.000,0.000,0.000,-0.4049,1.1933,246.5010,0.0000,-1295.3495,0.0000,0.0000,0.0000,0.0000,246.4629,0.0000,0.0000,0.0000,0.0000,0.022661,0.165313,-0.428766
183000,4,GPS,29,29,0,4383344.6098,24830468.2377,8292570.9028,-237.823,1046.097,-2994.375,1.6005,0.2191,24421460.3502,24373222.7334,0.0000,0.0000,0.0000,0.0000,595.7085,1.83018e-08,0,0,0,0,3.71599e-08,0.0000,10.471,0.000,0.000,0.000,0.000,0.0295,0.2191,595.6997,0.0000,-3130.4691,0.0000,0.0000,0.0000,0.0000,595.6948,0.0000,0.0000,0.0000,0.0000,0.082440,-0.362570,-0.176795
183000,5,GPS,27,27,0,12107015.9127,-14456416.1084,18465912.4481,195.161,2370.805,1746.598,-1.2750,0.6875,21893958.1763,21946296.3622,0.0000,0.0000,0.0000,0.0000,-469.9907,8.46422e-09,0,0,0,0,1.30033e-08,0.0000,11.420,0.000,0.000,0.000,0.000,-2.8460,0.6875,-469.9936,0.0000,2469.8176,0.0000,0.0000,0.0000,0.0000,-470.0128,0.0000,0.0000,0.0000,0.0000,0.147678,0.208073,-0.400402
183000,6,GPS,16,16,0,17003390.8923,-4531199.9634,19840122.6697,2070.974,1475.652,-1382.666,-1.4282,1.2097,20469104.3672,20485034.6531,0.0000,0.0000,0.0000,0.0000,-91.4356,6.44699e-09,0,0,0,0,8.8384e-09,0.0000,12.005,0.000,0.000,0.000,0.000,-2.9992,1.2097,-91.4366,0.0000,480.4973,0.0000,0.0000,0.0000,0.0000,-91.4946,0.0000,0.0000,0.0000,0.0000,-0.057706,-0.229303,-0.424031
183000,7,GPS,26,26,0,23260041.8879,1701694.4745,12851661.1693,1338.883,960.811,-2528.891,-2.9231,1.1126,20762797.7575,20690217.6432,0.0000,0.0000,0.0000,0.0000,295.7104,7.14185e-09,0,0,0,0,9.21748e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7891,1.1126,295.7131,0.0000,-1553.9684,0.0000,0.0000,0.0000,0.0000,295.6557,0.0000,0.0000,0.0000,0.0000,-0.227188,-0.222141,-0.271336
183000,8,GPS,20,20,0,21513745.3742,14100379.8493,6838686.4183,-946.367,-8.821,2934.736,2.4649,0.7033,22041840.5047,21884226.3314,0.0000,0.0000,0.0000,0.0000,-477.6455,1.0331e-08,0,0,0,0,1.27603e-08,0.0000,11.362,0.000,0.000,0.000,0.000,0.8939,0.7033,-477.6443,0.0000,2510.0443,0.0000,0.0000,0.0000,0.0000,-477.6879,0.0000,0.0000,0.0000,0.0000,-0.341693,-0.085092,-0.144600
184000,1,GPS,7,7,0,-8698280.7515,-12814694.1954,21855953.5975,2346.898,-1359.947,90.619,-0.4663,0.1213,25278906.5447,25295956.8242,0.0000,0.0000,0.0000,0.0000,-405.0864,1.44914e-08,0,0,0,0,6.38423e-08,0.0000,10.172,0.000,0.000,0.000,0.000,-2.0373,0.1213,-405.0792,0.0000,2128.7433,0.0000,0.0000,0.0000,0.0000,-405.1213,0.0000,0.0000,0.0000,0.0000,-0.064258,-0.144730,-0.453221
184000,2,GPS,10,10,0,24136335.1627,10973761.7833,-2822389.7287,196.786,398.499,3141.416,2.8195,0.3609,23724864.7766,23725979.5528,0.0000,0.0000,0.0000,0.0000,-668.2076,1.69369e-08,0,0,0,0,2.32073e-08,0.0000,10.723,0.000,0.000,0.000,0.000,1.2485,0.3609,-668.2077,0.0000,3511.4546,0.0000,0.0000,0.0000,0.0000,-668.2199,0.0000,0.0000,0.0000,0.0000,-0.321094,-0.201114,0.059369
184000,3,GPS,21,21,0,13558951.8156,9427706.5059,21574107.5104,-2074.121,1508.724,685.849,1.1660,1.1931,21152594.5090,21201060.5059,0.0000,0.0000,0.0000,0.0000,246.5641,6.59049e-09,0,0,0,0,8.89499e-09,0.0000,11.720,0.000,0.000,0.000,0.000,-0.4050,1.1931,246.5683,0.0000,-1295.7034,0.0000,0.0000,0.0000,0.0000,246.5294,0.0000,0.0000,0.0000,0.0000,0.022708,0.165291,-0.428776
184000,4,GPS,29,29,0,4383106.8284,24831514.1514,8289576.4455,-237.741,1045.735,-2994.552,1.6005,0.2189,24422056.0567,24373818.4487,0.0000,0.0000,0.0000,0.0000,595.7242,1.83051e-08,0,0,0,0,3.7176e-08,0.0000,10.471,0.000,0.000,0.000,0.000,0.0295,0.2189,595.7154,0.0000,-3130.5517,0.0000,0.0000,0.0000,0.0000,595.7095,0.0000,0.0000,0.0000,0.0000,0.082390,-0.362595,-0.176737
184000,5,GPS,27,27,0,12107211.1479,-14454045.1954,18467658.8485,195.309,2371.013,1746.197,-1.2749,0.6876,21893488.2060,21945826.3948,0.0000,0.0000,0.0000,0.0000,-469.9447,8.46338e-09,0,0,0,0,1.30015e-08,0.0000,11.420,0.000,0.000,0.000,0.000,-2.8459,0.6876,-469.9477,0.0000,2469.5761,0.0000,0.0000,0.0000,0.0000,-469.9666,0.0000,0.0000,0.0000,0.0000,0.147707,0.208016,-0.400438
184000,6,GPS,16,16,0,17005461.8384,-4529724.4255,19838739.7909,2070.917,1475.423,-1383.090,-1.4286,1.2098,20469012.9893,20484943.2762,0.0000,0.0000,0.0000,0.0000,-91.3175,6.447e-09,0,0,0,0,8.83815e-09,0.0000,12.005,0.000,0.000,0.000,0.000,-2.9996,1.2098,-91.3185,0.0000,479.8765,0.0000,0.0000,0.0000,0.0000,-91.3768,0.0000,0.0000,0.0000,0.0000,-0.057767,-0.229316,-0.424004
184000,7,GPS,26,26,0,23261380.6560,1702655.1734,12849132.1448,1338.656,960.589,-2529.163,-2.9232,1.1125,20763093.5239,20690513.4069,0.0000,0.0000,0.0000,0.0000,295.8189,7.14244e-09,0,0,0,0,9.21807e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7890,1.1125,295.8216,0.0000,-1554.5388,0.0000,0.0000,0.0000,0.0000,295.7633,0.0000,0.0000,0.0000,0.0000,-0.227234,-0.222116,-0.271292
184000,8,GPS,20,20,0,21512798.8348,14100370.9858,6841621.0868,-946.709,-8.906,2934.592,2.4648,0.7034,22041362.9022,21883748.7277,0.0000,0.0000,0.0000,0.0000,-477.5590,1.03296e-08,0,0,0,0,1.27586e-08,0.0000,11.362,0.000,0.000,0.000,0.000,0.8938,0.7034,-477.5578,0.0000,2509.5895,0.0000,0.0000,0.0000,0.0000,-477.6027,0.0000,0.0000,0.0000,0.0000,-0.341696,-0.085046,-0.144657
185000,1,GPS,7,7,0,-8695933.8829,-12816054.2162,21856043.9895,2346.833,-1360.091,90.165,-0.4664,0.1214,25278501.5101,25295551.7824,0.0000,0.0000,0.0000,0.0000,-404.9972,1.44903e-08,0,0,0,0,6.38147e-08,0.0000,10.172,0.000,0.000,0.000,0.000,-2.0374,0.1214,-404.9900,0.0000,2128.2745,0.0000,0.0000,0.0000,0.0000,-405.0332,0.0000,0.0000,0.0000,0.0000,-0.064307,-0.144697,-0.453224
185000,2,GPS,10,10,0,24136531.7888,10974160.1830,-2819248.2759,196.465,398.298,3141.475,2.8194,0.3610,23724196.5832,23725311.3595,0.0000,0.0000,0.0000,0.0000,-668.1790,1.69336e-08,0,0,0,0,2.31998e-08,0.0000,10.723,0.000,0.000,0.000,0.000,1.2484,0.3610,-668.1791,0.0000,3511.3043,0.0000,0.0000,0.0000,0.0000,-668.1901,0.0000,0.0000,0.0000,0.0000,-0.321120,-0.201076,0.059294
185000,3,GPS,21,21,0,13556877.7074,9429215.3110,21574793.1448,-2074.099,1508.889,685.421,1.1659,1.1930,21152841.1110,21201307.1037,0.0000,0.0000,0.0000,0.0000,246.6315,6.59073e-09,0,0,0,0,8.8954e-09,0.0000,11.720,0.000,0.000,0.000,0.000,-0.4051,1.1930,246.6357,0.0000,-1296.0572,0.0000,0.0000,0.0000,0.0000,246.5976,0.0000,0.0000,0.0000,0.0000,0.022769,0.165264,-0.428789
185000,4,GPS,29,29,0,4382869.1295,24832559.7025,8286581.8114,-237.658,1045.372,-2994.728,1.6006,0.2188,24422651.7800,24374414.1808,0.0000,0.0000,0.0000,0.0000,595.7399,1.83085e-08,0,0,0,0,3.71921e-08,0.0000,10.471,0.000,0.000,0.000,0.000,0.0296,0.2188,595.7311,0.0000,-3130.6345,0.0000,0.0000,0.0000,0.0000,595.7262,0.0000,0.0000,0.0000,0.0000,0.082342,-0.362622,-0.176673
185000,5,GPS,27,27,0,12107406.5309,-14451674.0743,18469404.8483,195.457,2371.221,1745.797,-1.2749,0.6877,21893018.2813,21945356.4731,0.0000,0.0000,0.0000,0.0000,-469.8988,8.46254e-09,0,0,0,0,1.29997e-08,0.0000,11.421,0.000,0.000,0.000,0.000,-2.8459,0.6877,-469.9017,0.0000,2469.3346,0.0000,0.0000,0.0000,0.0000,-469.9209,0.0000,0.0000,0.0000,0.0000,0.147733,0.207946,-0.400481
185000,6,GPS,16,16,0,17007532.7268,-4528249.1169,19837356.4881,2070.859,1475.193,-1383.514,-1.4289,1.2099,20468921.7299,20484852.0178,0.0000,0.0000,0.0000,0.0000,-91.1993,6.447e-09,0,0,0,0,8.8379e-09,0.0000,12.005,0.000,0.000,0.000,0.000,-2.9999,1.2099,-91.2004,0.0000,479.2557,0.0000,0.0000,0.0000,0.0000,-91.2583,0.0000,0.0000,0.0000,0.0000,-0.057839,-0.229337,-0.423970
185000,7,GPS,26,26,0,23262719.1970,1703615.6502,12846602.8490,1338.429,960.367,-2529.434,-2.9234,1.1124,20763389.3997,20690809.2800,0.0000,0.0000,0.0000,0.0000,295.9274,7.14303e-09,0,0,0,0,9.21866e-09,0.0000,11.881,0.000,0.000,0.000,0.000,1.7888,1.1124,295.9301,0.0000,-1555.1092,0.0000,0.0000,0.0000,0.0000,295.8728,0.0000,0.0000,0.0000,0.0000,-0.227297,-0.222105,-0.271229
185000,8,GPS,20,20,0,21511851.9537,14100362.0371,6844555.6107,-947.050,-8.991,2934.447,2.4647,0.7035,22040885.3877,21883271.2120,0.0000,0.0000,0.0000,0.0000,-477.4724,1.03282e-08,0,0,0,0,1.27569e-08,0.0000,11.362,0.000,0.000,0.000,0.000,0.8937,0.7035,-477.4712,0.0000,2509.1345,0.0000,0.0000,0.0000,0.0000,-477.5148,0.0000,0.0000,0.0000,0.0000,-0.341691,-0.084996,-0.144728
186000,1,GPS,7,7,0,-8693587.0786,-12817414.3817,21856133.9284,2346.769,-1360.236,89.712,-0.4665,0.1215,25278096.5647,25295146.8298,0.0000,0.0000,0.0000,0.0000,-404.9080,1.44892e-08,0,0,0,0,6.37871e-08,0.0000,10.172,0.000,0.000,0.000,0.000,-2.0375,0.1215,-404.9008,0.0000,2127.8057,0.0000,0.0000,0.0000,0.0000,-404.9440,0.0000,0.0000,0.0000,0.0000,-0.064371,-0.144665,-0.453230
186000,2,GPS,10,10,0,24136728.0938,10974558.3816,-2816106.7638,196.144,398.097,3141.535,2.8194,0.3611,23723528.4184,23724643.1948,0.0000,0.0000,0.0000,0.0000,-668.1504,1.69304e-08,0,0,0,0,2.31923e-08,0.0000,10.723,0.000,0.000,0.000,0.000,1.2484,0.3611,-668.1505,0.0000,3511.1539,0.0000,0.0000,0.0000,0.0000,-668.1614,0.0000,0.0000,0.0000,0.0000,-0.321155,-0.201031,0.059235
186000,3,GPS,21,21,0,13554803.6219,9430724.2813,21575478.3504,-2074.076,1509.054,684.992,1.1658,1.1929,21153087.7804,21201553.7689,0.0000,0.0000,0.0000,0.0000,246.6988,6.59098e-09,0,0,0,0,8.8958e-09,0.0000,11.719,0.000,0.000,0.000,0.000,-0.4052,1.1929,246.7030,0.0000,-1296.4110,0.0000,0.0000,0.0000,0.0000,246.6650,0.0000,0.0000,0.0000,0.0000,0.022820,0.165244,-0.428798
186000,4,GPS,29,29,0,4382631.5129,24833604.8910,8283587.0007,-237.576,1045.009,-2994.905,1.6007,0.2187,24423247.5190,24375009.9286,0.0000,0.0000,0.0000,0.0000,595.7557,1.83118e-08,0,0,0,0,3.72082e-08,0.0000,10.471,0.000,0.000,0.000,0.000,0.0297,0.2187,595.7469,0.0000,-3130.7172,0.0000,0.0000,0.0000,0.0000,595.7420,0.0000,0.0000,0.0000,0.0000,0.082288,-0.362648,-0.176614
